B Id,Thomas Id
hr10680-93,793
hr10680-93,820
hr10680-93,834
hr10680-93,866
hr10680-93,944
hr10680-93,961
hr10680-93,983
hr10680-93,987
hr10680-93,1101
hr10680-93,1239
hr10680-93,1253
hr10681-93,1052
hr10682-93,1100
hr10683-93,1100
hr10684-93,1101
hr10685-93,1173
hr10686-93,1193
hr10687-93,1193
hr10688-93,1227
hr10689-93,1227
hr10690-93,522
hr10691-93,820
hr10692-93,461
hr10692-93,858
hr10693-93,461
hr10693-93,858
hr10694-93,917
hr10695-93,1159
hr10696-93,117
hr10697-93,411
hr10698-93,442
hr10699-93,489
hr10700-93,320
hr10700-93,530
hr10701-93,103
hr10701-93,120
hr10701-93,150
hr10701-93,199
hr10701-93,201
hr10701-93,309
hr10701-93,442
hr10701-93,521
hr10701-93,530
hr10701-93,564
hr10701-93,610
hr10701-93,707
hr10701-93,804
hr10701-93,892
hr10701-93,945
hr10701-93,969
hr10701-93,1191
hr10701-93,1198
hr10701-93,1232
hr10701-93,1244
hr10702-93,6
hr10703-93,46
hr10704-93,276
hr10705-93,319
hr10706-93,820
hr10707-93,1024
hr10707-93,1239
hr10708-93,1086
hr10709-93,134
hr10709-93,341
hr10709-93,403
hr10709-93,440
hr10709-93,523
hr10709-93,752
hr10709-93,863
hr10709-93,961
hr10709-93,982
hr10709-93,1159
hr10709-93,1229
hr10709-93,1241
hr10709-93,1250
hr10709-93,1253
hr10710-93,1031
hr10710-93,1174
hr10711-93,17
hr10711-93,139
hr10712-93,33
hr10713-93,3
hr10713-93,32
hr10713-93,73
hr10713-93,75
hr10713-93,85
hr10713-93,95
hr10713-93,104
hr10713-93,118
hr10713-93,131
hr10713-93,156
hr10713-93,177
hr10713-93,203
hr10713-93,229
hr10713-93,239
hr10713-93,262
hr10713-93,288
hr10713-93,336
hr10713-93,370
hr10713-93,391
hr10713-93,401
hr10713-93,430
hr10713-93,458
hr10713-93,507
hr10713-93,908
hr10714-93,288
hr10714-93,515
hr10714-93,519
hr10714-93,529
hr10714-93,551
hr10714-93,680
hr10714-93,682
hr10714-93,747
hr10714-93,753
hr10714-93,787
hr10714-93,815
hr10714-93,820
hr10714-93,872
hr10714-93,873
hr10714-93,877
hr10714-93,915
hr10714-93,920
hr10714-93,936
hr10714-93,973
hr10714-93,1016
hr10714-93,1121
hr10714-93,1152
hr10714-93,1159
hr10714-93,1187
hr10715-93,121
hr10715-93,288
hr10715-93,866
hr10715-93,1227
hr10715-93,1229
hr10715-93,1233
hr10715-93,1241
hr10715-93,1253
hr10716-93,253
hr10716-93,280
hr10716-93,288
hr10716-93,482
hr10716-93,519
hr10716-93,522
hr10716-93,662
hr10716-93,1028
hr10716-93,1040
hr10716-93,1073
hr10716-93,1100
hr10717-93,3
hr10717-93,17
hr10717-93,33
hr10717-93,90
hr10717-93,95
hr10717-93,150
hr10717-93,167
hr10717-93,195
hr10717-93,201
hr10717-93,206
hr10717-93,220
hr10717-93,229
hr10717-93,275
hr10717-93,283
hr10717-93,290
hr10717-93,351
hr10717-93,411
hr10717-93,418
hr10717-93,461
hr10717-93,499
hr10717-93,712
hr10717-93,787
hr10717-93,877
hr10717-93,1024
hr10718-93,399
hr10718-93,418
hr10718-93,503
hr10718-93,561
hr10718-93,600
hr10718-93,620
hr10718-93,621
hr10718-93,629
hr10718-93,787
hr10718-93,815
hr10718-93,818
hr10718-93,877
hr10718-93,884
hr10718-93,944
hr10718-93,954
hr10718-93,996
hr10718-93,1002
hr10718-93,1017
hr10719-93,227
hr10719-93,418
hr10719-93,787
hr10719-93,877
hr10719-93,1040
hr10719-93,1106
hr10719-93,1108
hr10719-93,1109
hr10719-93,1144
hr10719-93,1153
hr10719-93,1164
hr10719-93,1173
hr10719-93,1193
hr10719-93,1241
hr10719-93,1254
hr10719-93,1256
hr10719-93,1261
hr10720-93,757
hr10721-93,996
hr10722-93,996
hr10722-93,1033
hr10723-93,1002
hr10724-93,1002
hr10725-93,1152
hr10726-93,1193
hr10727-93,69
hr10728-93,90
hr10729-93,139
hr10730-93,734
hr10731-93,842
hr10732-93,81
hr10732-93,284
hr10732-93,321
hr10732-93,382
hr10732-93,477
hr10732-93,503
hr10732-93,523
hr10732-93,528
hr10732-93,678
hr10732-93,752
hr10732-93,863
hr10732-93,884
hr10732-93,931
hr10732-93,1239
hr10732-93,1253
hr10733-93,1159
hr10734-93,1159
hr10735-93,156
hr10736-93,1134
hr10737-93,3
hr10737-93,255
hr10738-93,3
hr10738-93,255
hr10739-93,3
hr10739-93,556
hr10740-93,26
hr10741-93,26
hr10742-93,26
hr10743-93,26
hr10744-93,32
hr10744-93,263
hr10744-93,411
hr10744-93,522
hr10744-93,818
hr10744-93,1040
hr10745-93,115
hr10746-93,124
hr10747-93,131
hr10748-93,213
hr10749-93,315
hr10750-93,315
hr10751-93,341
hr10752-93,341
hr10753-93,298
hr10753-93,411
hr10753-93,872
hr10754-93,234
hr10754-93,467
hr10754-93,680
hr10755-93,42
hr10755-93,81
hr10755-93,134
hr10755-93,228
hr10755-93,229
hr10755-93,271
hr10755-93,461
hr10755-93,477
hr10755-93,500
hr10755-93,747
hr10755-93,818
hr10755-93,820
hr10755-93,961
hr10755-93,986
hr10755-93,1017
hr10755-93,1040
hr10756-93,500
hr10757-93,597
hr10758-93,695
hr10759-93,787
hr10760-93,787
hr10761-93,787
hr10762-93,787
hr10763-93,787
hr10764-93,787
hr10765-93,787
hr10766-93,817
hr10767-93,42
hr10767-93,46
hr10767-93,150
hr10767-93,201
hr10767-93,213
hr10767-93,442
hr10767-93,490
hr10767-93,804
hr10767-93,819
hr10767-93,974
hr10767-93,1143
hr10767-93,1265
hr10768-93,124
hr10768-93,134
hr10768-93,147
hr10768-93,167
hr10768-93,221
hr10768-93,263
hr10768-93,292
hr10768-93,321
hr10768-93,416
hr10768-93,418
hr10768-93,444
hr10768-93,480
hr10768-93,529
hr10768-93,540
hr10768-93,573
hr10768-93,574
hr10768-93,581
hr10768-93,622
hr10768-93,629
hr10768-93,668
hr10768-93,707
hr10768-93,746
hr10768-93,806
hr10768-93,819
hr10768-93,827
hr10769-93,819
hr10769-93,847
hr10769-93,931
hr10769-93,1056
hr10769-93,1091
hr10769-93,1124
hr10769-93,1145
hr10769-93,1154
hr10769-93,1186
hr10769-93,1249
hr10769-93,1255
hr10769-93,1257
hr10770-93,917
hr10771-93,937
hr10772-93,271
hr10772-93,1024
hr10773-93,1079
hr10774-93,1086
hr10775-93,1109
hr10776-93,1105
hr10777-93,1193
hr10778-93,1193
hr10779-93,1193
hr10780-93,1193
hr10781-93,185
hr10781-93,201
hr10781-93,542
hr10781-93,913
hr10781-93,992
hr10781-93,1186
hr10781-93,1246
hr10782-93,1250
hr10783-93,1260
hr10784-93,67
hr10784-93,418
hr10784-93,1164
hr10784-93,1234
hr10784-93,1260
hr10785-93,67
hr10785-93,418
hr10785-93,1164
hr10785-93,1234
hr10785-93,1256
hr10786-93,1267
hr10787-93,983
hr10788-93,1260
hr10789-93,5
hr10789-93,103
hr10789-93,127
hr10789-93,156
hr10789-93,818
hr10789-93,842
hr10789-93,874
hr10789-93,1221
hr10790-93,46
hr10791-93,147
hr10792-93,336
hr10792-93,1228
hr10793-93,351
hr10793-93,570
hr10794-93,18
hr10794-93,530
hr10795-93,576
hr10795-93,941
hr10796-93,283
hr10796-93,290
hr10796-93,397
hr10796-93,500
hr10796-93,503
hr10796-93,561
hr10796-93,629
hr10796-93,741
hr10796-93,762
hr10796-93,945
hr10796-93,1001
hr10796-93,1039
hr10796-93,1132
hr10796-93,1187
hr10797-93,781
hr10798-93,827
hr10799-93,830
hr10800-93,820
hr10800-93,842
hr10801-93,877
hr10802-93,896
hr10803-93,929
hr10804-93,973
hr10805-93,973
hr10806-93,1101
hr10807-93,762
hr10807-93,1146
hr10808-93,1173
hr10809-93,5
hr10809-93,333
hr10809-93,430
hr10809-93,474
hr10809-93,818
hr10809-93,831
hr10809-93,838
hr10809-93,1101
hr10809-93,1164
hr10809-93,1180
hr10809-93,1183
hr10810-93,1183
hr10811-93,81
hr10812-93,120
hr10812-93,206
hr10812-93,272
hr10812-93,471
hr10813-93,124
hr10814-93,185
hr10815-93,309
hr10816-93,384
hr10817-93,3
hr10817-93,195
hr10817-93,229
hr10817-93,503
hr10817-93,529
hr10817-93,818
hr10817-93,950
hr10817-93,1241
hr10818-93,523
hr10819-93,523
hr10820-93,597
hr10821-93,680
hr10822-93,820
hr10823-93,996
hr10824-93,996
hr10825-93,134
hr10825-93,150
hr10825-93,220
hr10825-93,336
hr10825-93,411
hr10825-93,529
hr10825-93,643
hr10825-93,680
hr10825-93,820
hr10825-93,987
hr10825-93,996
hr10825-93,1033
hr10825-93,1040
hr10825-93,1152
hr10826-93,1154
hr10827-93,391
hr10828-93,391
hr10829-93,555
hr10830-93,10
hr10831-93,3
hr10831-93,6
hr10831-93,85
hr10831-93,90
hr10831-93,118
hr10831-93,195
hr10831-93,280
hr10831-93,440
hr10831-93,556
hr10831-93,634
hr10831-93,643
hr10831-93,682
hr10831-93,842
hr10831-93,915
hr10831-93,918
hr10831-93,920
hr10831-93,944
hr10831-93,982
hr10831-93,987
hr10831-93,1117
hr10831-93,1198
hr10831-93,1239
hr10831-93,1253
hr10832-93,86
hr10832-93,152
hr10832-93,221
hr10832-93,298
hr10832-93,336
hr10832-93,411
hr10832-93,477
hr10832-93,503
hr10832-93,837
hr10832-93,873
hr10832-93,950
hr10833-93,3
hr10833-93,40
hr10833-93,86
hr10833-93,195
hr10833-93,229
hr10833-93,411
hr10833-93,503
hr10833-93,529
hr10833-93,818
hr10833-93,987
hr10833-93,1241
hr10834-93,90
hr10834-93,150
hr10834-93,156
hr10834-93,167
hr10834-93,201
hr10834-93,397
hr10834-93,482
hr10834-93,561
hr10834-93,600
hr10834-93,620
hr10834-93,621
hr10834-93,629
hr10834-93,712
hr10834-93,727
hr10834-93,787
hr10834-93,790
hr10834-93,815
hr10834-93,873
hr10834-93,981
hr10834-93,1040
hr10834-93,1108
hr10834-93,1111
hr10834-93,1144
hr10834-93,1173
hr10834-93,1187
hr10835-93,156
hr10835-93,275
hr10835-93,609
hr10835-93,727
hr10835-93,884
hr10835-93,1001
hr10835-93,1241
hr10836-93,445
hr10837-93,458
hr10838-93,458
hr10838-93,490
hr10838-93,695
hr10839-93,1
hr10839-93,275
hr10839-93,286
hr10839-93,382
hr10839-93,418
hr10839-93,458
hr10839-93,477
hr10839-93,509
hr10839-93,581
hr10839-93,629
hr10839-93,695
hr10839-93,786
hr10839-93,790
hr10839-93,863
hr10839-93,974
hr10839-93,1051
hr10839-93,1108
hr10840-93,117
hr10840-93,415
hr10840-93,418
hr10840-93,430
hr10840-93,435
hr10840-93,459
hr10840-93,509
hr10840-93,856
hr10840-93,1152
hr10841-93,896
hr10842-93,1159
hr10843-93,866
hr10843-93,954
hr10843-93,1131
hr10843-93,1173
hr10843-93,1183
hr10843-93,1254
hr10844-93,3
hr10844-93,6
hr10844-93,85
hr10844-93,90
hr10844-93,118
hr10844-93,195
hr10844-93,280
hr10844-93,440
hr10844-93,556
hr10844-93,643
hr10844-93,682
hr10844-93,842
hr10844-93,915
hr10844-93,918
hr10844-93,920
hr10844-93,944
hr10844-93,987
hr10844-93,1117
hr10844-93,1198
hr10844-93,1239
hr10844-93,1253
hr10845-93,124
hr10846-93,163
hr10847-93,321
hr10848-93,528
hr10849-93,643
hr10849-93,915
hr10850-93,929
hr10851-93,945
hr10851-93,1154
hr10852-93,973
hr10853-93,260
hr10854-93,321
hr10855-93,321
hr10856-93,830
hr10857-93,16
hr10858-93,299
hr10858-93,503
hr10858-93,703
hr10858-93,1100
hr10859-93,394
hr10860-93,59
hr10860-93,464
hr10860-93,866
hr10861-93,59
hr10861-93,464
hr10861-93,866
hr10862-93,500
hr10863-93,255
hr10863-93,503
hr10864-93,515
hr10865-93,515
hr10866-93,597
hr10867-93,597
hr10868-93,620
hr10869-93,3
hr10869-93,32
hr10869-93,33
hr10869-93,195
hr10869-93,203
hr10869-93,220
hr10869-93,228
hr10869-93,229
hr10869-93,318
hr10869-93,370
hr10869-93,372
hr10869-93,401
hr10869-93,411
hr10869-93,556
hr10869-93,643
hr10869-93,818
hr10869-93,856
hr10869-93,866
hr10869-93,950
hr10869-93,1152
hr10869-93,1233
hr10869-93,1252
hr10870-93,703
hr10871-93,415
hr10871-93,528
hr10871-93,781
hr10871-93,963
hr10872-93,749
hr10873-93,820
hr10874-93,1174
hr10875-93,288
hr10876-93,974
hr10877-93,974
hr10878-93,974
hr10879-93,974
hr10880-93,974
hr10881-93,292
hr10881-93,1096
hr10882-93,3
hr10882-93,6
hr10882-93,40
hr10882-93,195
hr10882-93,220
hr10882-93,229
hr10882-93,284
hr10882-93,341
hr10882-93,503
hr10882-93,515
hr10882-93,643
hr10882-93,793
hr10882-93,818
hr10882-93,820
hr10882-93,1040
hr10882-93,1121
hr10882-93,1233
hr10882-93,1241
hr10883-93,16
hr10883-93,877
hr10884-93,77
hr10885-93,120
hr10886-93,19
hr10886-93,103
hr10886-93,120
hr10886-93,191
hr10886-93,382
hr10886-93,629
hr10886-93,695
hr10886-93,731
hr10886-93,747
hr10886-93,787
hr10886-93,796
hr10886-93,863
hr10886-93,981
hr10886-93,1105
hr10886-93,1187
hr10886-93,1191
hr10886-93,1253
hr10887-93,286
hr10888-93,420
hr10889-93,477
hr10890-93,568
hr10891-93,629
hr10891-93,1061
hr10892-93,73
hr10892-93,134
hr10892-93,195
hr10892-93,206
hr10892-93,228
hr10892-93,253
hr10892-93,275
hr10892-93,341
hr10892-93,401
hr10892-93,556
hr10892-93,629
hr10892-93,643
hr10892-93,712
hr10892-93,741
hr10892-93,818
hr10892-93,834
hr10892-93,866
hr10892-93,1193
hr10892-93,1202
hr10893-93,191
hr10893-93,656
hr10893-93,1119
hr10894-93,786
hr10895-93,913
hr10896-93,973
hr10897-93,973
hr10898-93,974
hr10899-93,292
hr10899-93,1096
hr10900-93,292
hr10900-93,1096
hr10901-93,1111
hr10902-93,81
hr10902-93,84
hr10902-93,103
hr10902-93,134
hr10902-93,150
hr10902-93,203
hr10902-93,284
hr10902-93,401
hr10902-93,529
hr10902-93,656
hr10902-93,786
hr10902-93,917
hr10902-93,920
hr10902-93,983
hr10902-93,995
hr10902-93,996
hr10902-93,1079
hr10902-93,1101
hr10902-93,1111
hr10902-93,1119
hr10902-93,1187
hr10902-93,1254
hr10903-93,320
hr10904-93,560
hr10905-93,896
hr10906-93,120
hr10906-93,203
hr10906-93,228
hr10906-93,298
hr10906-93,372
hr10906-93,568
hr10906-93,609
hr10906-93,762
hr10906-93,793
hr10906-93,815
hr10906-93,834
hr10906-93,928
hr10906-93,983
hr10906-93,987
hr10906-93,1006
hr10906-93,1040
hr10906-93,1052
hr10906-93,1101
hr10906-93,1106
hr10906-93,1132
hr10906-93,1164
hr10906-93,1219
hr10906-93,1233
hr10906-93,1241
hr10906-93,1244
hr10907-93,10
hr10908-93,360
hr10909-93,957
hr10910-93,982
hr10911-93,1053
hr10912-93,1061
hr10912-93,1106
hr10912-93,1183
hr10912-93,1249
hr10913-93,1146
hr10914-93,81
hr10914-93,115
hr10914-93,215
hr10914-93,386
hr10914-93,418
hr10914-93,509
hr10914-93,529
hr10914-93,695
hr10914-93,790
hr10914-93,827
hr10914-93,858
hr10914-93,872
hr10914-93,936
hr10914-93,961
hr10914-93,1039
hr10914-93,1154
hr10914-93,1233
hr10914-93,1241
hr10914-93,1267
hr10915-93,77
hr10916-93,90
hr10917-93,90
hr10918-93,103
hr10918-93,120
hr10918-93,704
hr10919-93,213
hr10920-93,149
hr10920-93,175
hr10920-93,234
hr10920-93,464
hr10920-93,467
hr10920-93,617
hr10920-93,988
hr10921-93,319
hr10922-93,336
hr10923-93,445
hr10924-93,299
hr10924-93,447
hr10924-93,617
hr10925-93,3
hr10925-93,6
hr10925-93,147
hr10925-93,195
hr10925-93,271
hr10925-93,386
hr10925-93,493
hr10925-93,548
hr10925-93,759
hr10925-93,814
hr10925-93,843
hr10925-93,920
hr10925-93,1198
hr10925-93,1239
hr10925-93,1241
hr10926-93,3
hr10926-93,46
hr10926-93,195
hr10926-93,253
hr10926-93,290
hr10926-93,548
hr10926-93,555
hr10926-93,568
hr10926-93,629
hr10926-93,872
hr10926-93,873
hr10926-93,907
hr10926-93,913
hr10926-93,920
hr10926-93,944
hr10926-93,961
hr10926-93,983
hr10926-93,992
hr10926-93,1033
hr10926-93,1164
hr10926-93,1202
hr10926-93,1239
hr10927-93,597
hr10928-93,597
hr10929-93,597
hr10930-93,622
hr10930-93,1109
hr10931-93,634
hr10932-93,69
hr10932-93,570
hr10932-93,678
hr10932-93,819
hr10932-93,1106
hr10932-93,1146
hr10932-93,1233
hr10933-93,907
hr10934-93,926
hr10935-93,957
hr10936-93,957
hr10937-93,973
hr10938-93,81
hr10938-93,90
hr10938-93,134
hr10938-93,195
hr10938-93,263
hr10938-93,290
hr10938-93,336
hr10938-93,411
hr10938-93,467
hr10938-93,522
hr10938-93,556
hr10938-93,678
hr10938-93,818
hr10938-93,820
hr10938-93,866
hr10938-93,950
hr10938-93,961
hr10938-93,987
hr10938-93,996
hr10938-93,1101
hr10938-93,1154
hr10938-93,1193
hr10938-93,1232
hr10938-93,1233
hr10939-93,1024
hr10940-93,10
hr10940-93,23
hr10940-93,84
hr10940-93,103
hr10940-93,134
hr10940-93,199
hr10940-93,253
hr10940-93,263
hr10940-93,275
hr10940-93,418
hr10940-93,474
hr10940-93,629
hr10940-93,825
hr10940-93,866
hr10940-93,1024
hr10940-93,1093
hr10940-93,1154
hr10940-93,1198
hr10940-93,1202
hr10940-93,1241
hr10940-93,1253
hr10941-93,86
hr10941-93,215
hr10941-93,220
hr10941-93,234
hr10941-93,333
hr10941-93,493
hr10941-93,529
hr10941-93,597
hr10941-93,622
hr10941-93,625
hr10941-93,804
hr10941-93,818
hr10941-93,842
hr10941-93,944
hr10941-93,1001
hr10941-93,1024
hr10942-93,85
hr10942-93,115
hr10942-93,120
hr10942-93,215
hr10942-93,299
hr10942-93,402
hr10942-93,471
hr10942-93,727
hr10942-93,932
hr10942-93,1002
hr10942-93,1121
hr10942-93,1124
hr10943-93,1191
hr10944-93,16
hr10944-93,963
hr10944-93,1006
hr10944-93,1193
hr10945-93,1235
hr10946-93,187
hr10946-93,271
hr10946-93,365
hr10946-93,402
hr10946-93,530
hr10946-93,957
hr10946-93,1250
hr10947-93,1257
hr10948-93,120
hr10948-93,215
hr10949-93,81
hr10949-93,84
hr10949-93,103
hr10949-93,115
hr10949-93,120
hr10949-93,220
hr10949-93,275
hr10949-93,333
hr10949-93,372
hr10949-93,521
hr10949-93,561
hr10949-93,573
hr10949-93,597
hr10949-93,945
hr10949-93,974
hr10949-93,1232
hr10949-93,1235
hr10949-93,1241
hr10949-93,1253
hr10950-93,124
hr10951-93,198
hr10952-93,444
hr10952-93,762
hr10952-93,837
hr10952-93,1146
hr10953-93,932
hr10954-93,943
hr10955-93,181
hr10955-93,513
hr10955-93,528
hr10955-93,570
hr10955-93,656
hr10955-93,858
hr10955-93,915
hr10955-93,972
hr10955-93,978
hr10955-93,995
hr10955-93,1131
hr10956-93,181
hr10956-93,513
hr10956-93,528
hr10956-93,570
hr10956-93,656
hr10956-93,858
hr10956-93,928
hr10956-93,978
hr10956-93,995
hr10956-93,1096
hr10956-93,1131
hr10957-93,181
hr10957-93,513
hr10957-93,528
hr10957-93,570
hr10957-93,656
hr10957-93,858
hr10957-93,928
hr10957-93,978
hr10957-93,995
hr10957-93,1131
hr10958-93,1031
hr10959-93,411
hr10959-93,1101
hr10959-93,1120
hr10960-93,1159
hr10961-93,1225
hr10962-93,1260
hr10963-93,156
hr10964-93,753
hr10965-93,16
hr10966-93,33
hr10967-93,73
hr10968-93,85
hr10969-93,129
hr10970-93,284
hr10971-93,319
hr10972-93,299
hr10972-93,447
hr10972-93,617
hr10973-93,500
hr10974-93,528
hr10975-93,548
hr10976-93,573
hr10977-93,695
hr10978-93,152
hr10978-93,215
hr10978-93,507
hr10978-93,661
hr10978-93,695
hr10978-93,724
hr10978-93,936
hr10978-93,1061
hr10978-93,1187
hr10978-93,1241
hr10979-93,759
hr10980-93,759
hr10981-93,820
hr10982-93,820
hr10983-93,820
hr10984-93,820
hr10985-93,820
hr10986-93,820
hr10987-93,820
hr10988-93,820
hr10989-93,863
hr10990-93,895
hr10991-93,928
hr10991-93,1173
hr10992-93,120
hr10992-93,206
hr10992-93,271
hr10992-93,961
hr10992-93,1115
hr10993-93,1093
hr10994-93,1019
hr10995-93,1024
hr10996-93,820
hr10996-93,1024
hr10997-93,1154
hr10998-93,954
hr10998-93,1159
hr10999-93,3
hr10999-93,234
hr10999-93,749
hr10999-93,961
hr10999-93,1100
hr10999-93,1183
hr10999-93,1239
hr11000-93,319
hr11000-93,411
hr11000-93,793
hr11000-93,1115
hr11000-93,1183
hr11000-93,1246
hr11001-93,1193
hr11002-93,118
hr11002-93,203
hr11002-93,262
hr11002-93,401
hr11002-93,820
hr11002-93,866
hr11002-93,1033
hr11002-93,1193
hr11002-93,1233
hr11003-93,1093
hr11004-93,1246
hr11005-93,6
hr11005-93,16
hr11005-93,86
hr11005-93,104
hr11005-93,150
hr11005-93,177
hr11005-93,199
hr11005-93,370
hr11005-93,411
hr11005-93,464
hr11005-93,515
hr11005-93,523
hr11005-93,629
hr11005-93,643
hr11005-93,752
hr11005-93,781
hr11005-93,866
hr11005-93,907
hr11005-93,918
hr11005-93,1006
hr11005-93,1017
hr11005-93,1056
hr11005-93,1233
hr11005-93,1239
hr11005-93,1255
hr11006-93,3
hr11006-93,5
hr11006-93,16
hr11006-93,85
hr11006-93,118
hr11006-93,203
hr11006-93,262
hr11006-93,284
hr11006-93,503
hr11006-93,749
hr11006-93,790
hr11006-93,815
hr11006-93,820
hr11006-93,920
hr11006-93,950
hr11006-93,963
hr11006-93,1093
hr11006-93,1101
hr11006-93,1121
hr11007-93,23
hr11008-93,90
hr11009-93,90
hr11010-93,262
hr11010-93,353
hr11010-93,908
hr11010-93,936
hr11011-93,262
hr11011-93,353
hr11011-93,908
hr11011-93,936
hr11012-93,138
hr11012-93,972
hr11013-93,156
hr11014-93,228
hr11015-93,253
hr11016-93,85
hr11016-93,299
hr11016-93,656
hr11016-93,727
hr11016-93,759
hr11017-93,360
hr11018-93,370
hr11019-93,384
hr11020-93,415
hr11021-93,430
hr11022-93,437
hr11022-93,556
hr11022-93,963
hr11022-93,1016
hr11022-93,1115
hr11023-93,500
hr11024-93,513
hr11024-93,944
hr11025-93,67
hr11025-93,555
hr11025-93,629
hr11026-93,411
hr11026-93,620
hr11026-93,1109
hr11026-93,1261
hr11027-93,81
hr11027-93,134
hr11027-93,167
hr11027-93,227
hr11027-93,239
hr11027-93,253
hr11027-93,444
hr11027-93,477
hr11027-93,741
hr11027-93,762
hr11027-93,804
hr11027-93,837
hr11027-93,890
hr11027-93,917
hr11027-93,1146
hr11027-93,1156
hr11028-93,73
hr11028-93,271
hr11028-93,315
hr11028-93,353
hr11028-93,416
hr11028-93,422
hr11028-93,444
hr11028-93,494
hr11028-93,522
hr11028-93,762
hr11028-93,837
hr11028-93,974
hr11028-93,1131
hr11028-93,1146
hr11028-93,1235
hr11028-93,1248
